timestamp	phase	repo	system	query_id	control_json	metric	value
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 10}	ndcg@10	0.8678171500675899
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 2, "max_depth": 10}	latency_s	0.09052795800000002
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 10}	ndcg@10	0.8678171500675899
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 2, "max_depth": 10}	latency_s	0.09655841699999979
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 3, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 3, "max_depth": 3}	latency_s	0.09482929200000001
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 3, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 3, "max_depth": 3}	latency_s	0.0982481669999995
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 3, "max_depth": 5}	ndcg@10	0.9512553021449335
2026-03-29T19:03:08+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 3, "max_depth": 5}	latency_s	0.1025202080000005
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 3, "max_depth": 5}	ndcg@10	0.8678171500675899
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 3, "max_depth": 5}	latency_s	0.09658554099999961
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 3, "max_depth": 7}	ndcg@10	0.9512553021449335
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 3, "max_depth": 7}	latency_s	0.10070933300000018
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 3, "max_depth": 7}	ndcg@10	0.8678171500675899
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 3, "max_depth": 7}	latency_s	0.09402312499999965
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 3, "max_depth": 10}	ndcg@10	0.9512553021449335
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 3, "max_depth": 10}	latency_s	0.09745729199999964
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 3, "max_depth": 10}	ndcg@10	0.8678171500675899
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 3, "max_depth": 10}	latency_s	0.09197445800000015
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 3}	latency_s	0.09525708299999991
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 3}	latency_s	0.09307012499999967
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 5}	ndcg@10	0.8678171500675899
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 5}	latency_s	0.10675524999999997
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 5}	ndcg@10	0.9479388498514388
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 5}	latency_s	0.0977690830000002
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 7}	ndcg@10	0.8678171500675899
2026-03-29T19:03:09+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 7}	latency_s	0.10540241599999955
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 7}	ndcg@10	0.9479388498514388
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 7}	latency_s	0.10009645800000033
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 10}	ndcg@10	0.8678171500675899
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 5, "max_depth": 10}	latency_s	0.10110979199999992
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 10}	ndcg@10	0.9479388498514388
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 5, "max_depth": 10}	latency_s	0.09581224999999982
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 3}	ndcg@10	0.0
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "uniform", "beam_width": 7, "max_depth": 3}	latency_s	0.09058941700000034
2026-03-29T19:03:10+00:00	routing	turborepo	srt-cold	q02	{"beam_policy": "waterfill", "beam_width": 7, "max_depth": 3}	ndcg@10	0.0
